HNode,LNode,Time,Makespan,SOC,SOL
HNode: 64, LNode: 293, solved: 8ms, makespan: 63, sum_of_costs: 12790, sum_of_loss: 11236
HNode: 59, LNode: 267, solved: 7ms, makespan: 58, sum_of_costs: 11937, sum_of_loss: 10186
HNode: 112, LNode: 672, solved: 13ms, makespan: 89, sum_of_costs: 12925, sum_of_loss: 11306
HNode: 1499, LNode: 24193, solved: 251ms, makespan: 80, sum_of_costs: 11471, sum_of_loss: 10016
HNode: 102, LNode: 513, solved: 11ms, makespan: 85, sum_of_costs: 12266, sum_of_loss: 10668
HNode: 81, LNode: 368, solved: 9ms, makespan: 77, sum_of_costs: 11648, sum_of_loss: 10279
HNode: 1260, LNode: 17081, solved: 173ms, makespan: 88, sum_of_costs: 11150, sum_of_loss: 9879
HNode: 56, LNode: 253, solved: 8ms, makespan: 55, sum_of_costs: 12102, sum_of_loss: 10679
HNode: 86, LNode: 416, solved: 10ms, makespan: 78, sum_of_costs: 12786, sum_of_loss: 11064
HNode: 214, LNode: 2142, solved: 30ms, makespan: 62, sum_of_costs: 11336, sum_of_loss: 9881
HNode: 54, LNode: 239, solved: 7ms, makespan: 53, sum_of_costs: 12051, sum_of_loss: 10252
HNode: 93, LNode: 425, solved: 10ms, makespan: 90, sum_of_costs: 12212, sum_of_loss: 10866
HNode: 2670, LNode: 43742, solved: 453ms, makespan: 82, sum_of_costs: 11803, sum_of_loss: 10337
HNode: 59, LNode: 275, solved: 7ms, makespan: 58, sum_of_costs: 11761, sum_of_loss: 10195
HNode: 122, LNode: 567, solved: 12ms, makespan: 113, sum_of_costs: 14245, sum_of_loss: 11113
HNode: 60, LNode: 270, solved: 8ms, makespan: 59, sum_of_costs: 12313, sum_of_loss: 10541
HNode: 116, LNode: 468, solved: 11ms, makespan: 107, sum_of_costs: 13767, sum_of_loss: 11179
HNode: 59, LNode: 268, solved: 8ms, makespan: 58, sum_of_costs: 11877, sum_of_loss: 10508
HNode: 107, LNode: 494, solved: 11ms, makespan: 101, sum_of_costs: 13455, sum_of_loss: 10739
HNode: 56, LNode: 261, solved: 7ms, makespan: 55, sum_of_costs: 11459, sum_of_loss: 10320
HNode: 138, LNode: 858, solved: 15ms, makespan: 102, sum_of_costs: 12945, sum_of_loss: 10938
HNode: 103, LNode: 786, solved: 14ms, makespan: 72, sum_of_costs: 12762, sum_of_loss: 11335
HNode: 78, LNode: 459, solved: 10ms, makespan: 65, sum_of_costs: 12327, sum_of_loss: 10762
HNode: 89, LNode: 427, solved: 11ms, makespan: 81, sum_of_costs: 12867, sum_of_loss: 11114
HNode: 59, LNode: 273, solved: 8ms, makespan: 57, sum_of_costs: 12016, sum_of_loss: 10219
HNode: 114, LNode: 568, solved: 11ms, makespan: 100, sum_of_costs: 12275, sum_of_loss: 10170
HNode: 54, LNode: 236, solved: 7ms, makespan: 53, sum_of_costs: 11309, sum_of_loss: 10059
HNode: 115, LNode: 570, solved: 12ms, makespan: 98, sum_of_costs: 13614, sum_of_loss: 11449
HNode: 83, LNode: 376, solved: 9ms, makespan: 81, sum_of_costs: 13110, sum_of_loss: 11019
HNode: 94, LNode: 443, solved: 10ms, makespan: 85, sum_of_costs: 11984, sum_of_loss: 10156
HNode: 137, LNode: 1006, solved: 17ms, makespan: 80, sum_of_costs: 12846, sum_of_loss: 11043
HNode: 155, LNode: 1001, solved: 17ms, makespan: 99, sum_of_costs: 13304, sum_of_loss: 11448
HNode: 687, LNode: 7309, solved: 99ms, makespan: 90, sum_of_costs: 12476, sum_of_loss: 10562
HNode: 66, LNode: 325, solved: 8ms, makespan: 63, sum_of_costs: 12249, sum_of_loss: 10593
HNode: 62, LNode: 298, solved: 8ms, makespan: 59, sum_of_costs: 12080, sum_of_loss: 10938
HNode: 97, LNode: 456, solved: 10ms, makespan: 93, sum_of_costs: 12356, sum_of_loss: 10743
HNode: 86, LNode: 539, solved: 11ms, makespan: 67, sum_of_costs: 11642, sum_of_loss: 10221
HNode: 81, LNode: 374, solved: 9ms, makespan: 76, sum_of_costs: 12082, sum_of_loss: 10527
HNode: 58, LNode: 261, solved: 8ms, makespan: 57, sum_of_costs: 11947, sum_of_loss: 10612
HNode: 65, LNode: 307, solved: 9ms, makespan: 61, sum_of_costs: 12592, sum_of_loss: 11232
HNode: 66, LNode: 297, solved: 8ms, makespan: 64, sum_of_costs: 11820, sum_of_loss: 10276
HNode: 62, LNode: 285, solved: 8ms, makespan: 61, sum_of_costs: 12436, sum_of_loss: 10827
HNode: 102, LNode: 479, solved: 11ms, makespan: 94, sum_of_costs: 13188, sum_of_loss: 11228
HNode: 122, LNode: 1082, solved: 15ms, makespan: 70, sum_of_costs: 12019, sum_of_loss: 10553
HNode: 63, LNode: 282, solved: 8ms, makespan: 61, sum_of_costs: 11541, sum_of_loss: 10160
