HNode,LNode,Time,Makespan,SOC,SOL
HNode: 51, LNode: 224, solved: 2ms, makespan: 50, sum_of_costs: 2498, sum_of_loss: 2218
HNode: 59, LNode: 264, solved: 2ms, makespan: 56, sum_of_costs: 2900, sum_of_loss: 2628
HNode: 69, LNode: 325, solved: 2ms, makespan: 67, sum_of_costs: 2800, sum_of_loss: 2413
HNode: 48, LNode: 209, solved: 2ms, makespan: 47, sum_of_costs: 2852, sum_of_loss: 2419
HNode: 61, LNode: 281, solved: 2ms, makespan: 60, sum_of_costs: 2983, sum_of_loss: 2564
HNode: 50, LNode: 221, solved: 2ms, makespan: 49, sum_of_costs: 2592, sum_of_loss: 2304
HNode: 116, LNode: 628, solved: 4ms, makespan: 105, sum_of_costs: 3526, sum_of_loss: 2886
HNode: 88, LNode: 425, solved: 3ms, makespan: 83, sum_of_costs: 3304, sum_of_loss: 2707
HNode: 60, LNode: 270, solved: 2ms, makespan: 59, sum_of_costs: 3237, sum_of_loss: 2669
HNode: 76, LNode: 416, solved: 3ms, makespan: 62, sum_of_costs: 3121, sum_of_loss: 2678
HNode: 54, LNode: 233, solved: 2ms, makespan: 53, sum_of_costs: 3133, sum_of_loss: 2893
HNode: 90, LNode: 407, solved: 3ms, makespan: 87, sum_of_costs: 3072, sum_of_loss: 2576
HNode: 56, LNode: 232, solved: 2ms, makespan: 55, sum_of_costs: 2879, sum_of_loss: 2582
HNode: 57, LNode: 255, solved: 2ms, makespan: 56, sum_of_costs: 2730, sum_of_loss: 2442
HNode: 54, LNode: 229, solved: 2ms, makespan: 52, sum_of_costs: 2724, sum_of_loss: 2467
HNode: 69, LNode: 341, solved: 3ms, makespan: 64, sum_of_costs: 3021, sum_of_loss: 2704
HNode: 75, LNode: 330, solved: 3ms, makespan: 73, sum_of_costs: 3108, sum_of_loss: 2527
HNode: 89, LNode: 394, solved: 3ms, makespan: 84, sum_of_costs: 3309, sum_of_loss: 2801
HNode: 89, LNode: 421, solved: 3ms, makespan: 84, sum_of_costs: 3210, sum_of_loss: 2648
HNode: 94, LNode: 424, solved: 3ms, makespan: 92, sum_of_costs: 3228, sum_of_loss: 2706
HNode: 79, LNode: 387, solved: 3ms, makespan: 76, sum_of_costs: 3147, sum_of_loss: 2715
HNode: 94, LNode: 436, solved: 3ms, makespan: 87, sum_of_costs: 3214, sum_of_loss: 2748
HNode: 52, LNode: 224, solved: 2ms, makespan: 51, sum_of_costs: 2852, sum_of_loss: 2511
HNode: 61, LNode: 284, solved: 2ms, makespan: 54, sum_of_costs: 2796, sum_of_loss: 2450
HNode: 97, LNode: 495, solved: 3ms, makespan: 75, sum_of_costs: 2876, sum_of_loss: 2565
HNode: 100, LNode: 514, solved: 3ms, makespan: 91, sum_of_costs: 3293, sum_of_loss: 2780
HNode: 164, LNode: 1454, solved: 7ms, makespan: 73, sum_of_costs: 2889, sum_of_loss: 2547
HNode: 96, LNode: 443, solved: 3ms, makespan: 89, sum_of_costs: 3352, sum_of_loss: 2719
HNode: 99, LNode: 482, solved: 3ms, makespan: 90, sum_of_costs: 3318, sum_of_loss: 2897
HNode: 115, LNode: 568, solved: 4ms, makespan: 108, sum_of_costs: 3715, sum_of_loss: 2959
HNode: 105, LNode: 475, solved: 4ms, makespan: 102, sum_of_costs: 3595, sum_of_loss: 2989
HNode: 86, LNode: 400, solved: 3ms, makespan: 85, sum_of_costs: 3262, sum_of_loss: 2756
HNode: 92, LNode: 415, solved: 3ms, makespan: 89, sum_of_costs: 3304, sum_of_loss: 2789
HNode: 90, LNode: 467, solved: 3ms, makespan: 80, sum_of_costs: 3223, sum_of_loss: 2710
HNode: 111, LNode: 486, solved: 4ms, makespan: 107, sum_of_costs: 3914, sum_of_loss: 3278
HNode: 86, LNode: 363, solved: 3ms, makespan: 83, sum_of_costs: 3418, sum_of_loss: 2848
HNode: 56, LNode: 269, solved: 2ms, makespan: 53, sum_of_costs: 3175, sum_of_loss: 2638
HNode: 56, LNode: 243, solved: 2ms, makespan: 55, sum_of_costs: 3089, sum_of_loss: 2697
HNode: 128, LNode: 539, solved: 4ms, makespan: 125, sum_of_costs: 3598, sum_of_loss: 2937
HNode: 91, LNode: 457, solved: 3ms, makespan: 83, sum_of_costs: 3282, sum_of_loss: 2742
HNode: 55, LNode: 247, solved: 2ms, makespan: 53, sum_of_costs: 2977, sum_of_loss: 2594
HNode: 56, LNode: 250, solved: 2ms, makespan: 55, sum_of_costs: 2929, sum_of_loss: 2603
HNode: 131, LNode: 627, solved: 4ms, makespan: 126, sum_of_costs: 3964, sum_of_loss: 2983
HNode: 126, LNode: 623, solved: 4ms, makespan: 108, sum_of_costs: 3954, sum_of_loss: 3403
HNode: 70, LNode: 316, solved: 2ms, makespan: 68, sum_of_costs: 3273, sum_of_loss: 2684
HNode: 128, LNode: 621, solved: 4ms, makespan: 119, sum_of_costs: 4560, sum_of_loss: 3580
HNode: 56, LNode: 253, solved: 2ms, makespan: 55, sum_of_costs: 2975, sum_of_loss: 2567
HNode: 54, LNode: 233, solved: 2ms, makespan: 53, sum_of_costs: 2978, sum_of_loss: 2559
HNode: 131, LNode: 622, solved: 4ms, makespan: 124, sum_of_costs: 3760, sum_of_loss: 3058
HNode: 62, LNode: 298, solved: 2ms, makespan: 60, sum_of_costs: 3002, sum_of_loss: 2632
HNode: 64, LNode: 278, solved: 2ms, makespan: 62, sum_of_costs: 2811, sum_of_loss: 2424
HNode: 75, LNode: 389, solved: 3ms, makespan: 70, sum_of_costs: 2926, sum_of_loss: 2465
HNode: 84, LNode: 509, solved: 3ms, makespan: 67, sum_of_costs: 3178, sum_of_loss: 2689
HNode: 76, LNode: 332, solved: 3ms, makespan: 74, sum_of_costs: 3315, sum_of_loss: 2707
HNode: 49, LNode: 213, solved: 2ms, makespan: 48, sum_of_costs: 2934, sum_of_loss: 2612
HNode: 91, LNode: 424, solved: 3ms, makespan: 89, sum_of_costs: 3160, sum_of_loss: 2705
HNode: 54, LNode: 236, solved: 2ms, makespan: 53, sum_of_costs: 2945, sum_of_loss: 2520
HNode: 104, LNode: 487, solved: 3ms, makespan: 98, sum_of_costs: 3627, sum_of_loss: 3133
HNode: 111, LNode: 501, solved: 3ms, makespan: 105, sum_of_costs: 3283, sum_of_loss: 2810
HNode: 108, LNode: 480, solved: 3ms, makespan: 103, sum_of_costs: 3574, sum_of_loss: 2931
HNode: 84, LNode: 431, solved: 3ms, makespan: 78, sum_of_costs: 2807, sum_of_loss: 2471
HNode: 97, LNode: 471, solved: 3ms, makespan: 94, sum_of_costs: 2947, sum_of_loss: 2682
HNode: 62, LNode: 295, solved: 2ms, makespan: 59, sum_of_costs: 3075, sum_of_loss: 2724
HNode: 73, LNode: 341, solved: 3ms, makespan: 70, sum_of_costs: 2825, sum_of_loss: 2556
HNode: 76, LNode: 324, solved: 3ms, makespan: 75, sum_of_costs: 3224, sum_of_loss: 2725
HNode: 80, LNode: 373, solved: 3ms, makespan: 77, sum_of_costs: 3144, sum_of_loss: 2731
HNode: 62, LNode: 273, solved: 2ms, makespan: 59, sum_of_costs: 2912, sum_of_loss: 2620
HNode: 86, LNode: 415, solved: 3ms, makespan: 81, sum_of_costs: 3136, sum_of_loss: 2716
HNode: 72, LNode: 328, solved: 2ms, makespan: 71, sum_of_costs: 3062, sum_of_loss: 2581
HNode: 66, LNode: 327, solved: 2ms, makespan: 62, sum_of_costs: 2820, sum_of_loss: 2462
HNode: 60, LNode: 258, solved: 2ms, makespan: 59, sum_of_costs: 3036, sum_of_loss: 2561
HNode: 47, LNode: 199, solved: 2ms, makespan: 46, sum_of_costs: 2668, sum_of_loss: 2410
HNode: 59, LNode: 256, solved: 2ms, makespan: 58, sum_of_costs: 3107, sum_of_loss: 2629
HNode: 60, LNode: 267, solved: 2ms, makespan: 59, sum_of_costs: 2886, sum_of_loss: 2574
HNode: 68, LNode: 371, solved: 3ms, makespan: 62, sum_of_costs: 3198, sum_of_loss: 2748
HNode: 113, LNode: 531, solved: 3ms, makespan: 107, sum_of_costs: 3950, sum_of_loss: 3101
HNode: 62, LNode: 271, solved: 2ms, makespan: 60, sum_of_costs: 2818, sum_of_loss: 2449
HNode: 91, LNode: 432, solved: 3ms, makespan: 88, sum_of_costs: 3347, sum_of_loss: 2847
HNode: 73, LNode: 334, solved: 3ms, makespan: 67, sum_of_costs: 3134, sum_of_loss: 2726
HNode: 76, LNode: 354, solved: 3ms, makespan: 71, sum_of_costs: 2890, sum_of_loss: 2551
HNode: 71, LNode: 328, solved: 3ms, makespan: 69, sum_of_costs: 3266, sum_of_loss: 2894
HNode: 58, LNode: 261, solved: 2ms, makespan: 57, sum_of_costs: 3019, sum_of_loss: 2606
HNode: 109, LNode: 528, solved: 3ms, makespan: 103, sum_of_costs: 3428, sum_of_loss: 2849
HNode: 64, LNode: 277, solved: 2ms, makespan: 63, sum_of_costs: 2950, sum_of_loss: 2591
HNode: 106, LNode: 504, solved: 3ms, makespan: 101, sum_of_costs: 3576, sum_of_loss: 2824
HNode: 62, LNode: 287, solved: 2ms, makespan: 60, sum_of_costs: 2910, sum_of_loss: 2526
HNode: 52, LNode: 226, solved: 2ms, makespan: 51, sum_of_costs: 2901, sum_of_loss: 2554
HNode: 134, LNode: 738, solved: 4ms, makespan: 120, sum_of_costs: 3752, sum_of_loss: 2930
HNode: 78, LNode: 360, solved: 3ms, makespan: 76, sum_of_costs: 3237, sum_of_loss: 2770
HNode: 88, LNode: 399, solved: 3ms, makespan: 86, sum_of_costs: 3328, sum_of_loss: 2840
HNode: 59, LNode: 255, solved: 2ms, makespan: 58, sum_of_costs: 3038, sum_of_loss: 2563
HNode: 110, LNode: 536, solved: 4ms, makespan: 93, sum_of_costs: 3575, sum_of_loss: 3160
HNode: 131, LNode: 768, solved: 5ms, makespan: 106, sum_of_costs: 3403, sum_of_loss: 2941
HNode: 65, LNode: 286, solved: 3ms, makespan: 61, sum_of_costs: 3175, sum_of_loss: 2751
HNode: 81, LNode: 343, solved: 3ms, makespan: 80, sum_of_costs: 3160, sum_of_loss: 2629
HNode: 81, LNode: 376, solved: 3ms, makespan: 78, sum_of_costs: 3357, sum_of_loss: 2772
HNode: 65, LNode: 302, solved: 3ms, makespan: 64, sum_of_costs: 3128, sum_of_loss: 2733
HNode: 90, LNode: 452, solved: 3ms, makespan: 78, sum_of_costs: 3214, sum_of_loss: 2663
HNode: 116, LNode: 543, solved: 4ms, makespan: 111, sum_of_costs: 3673, sum_of_loss: 3101
HNode: 66, LNode: 317, solved: 3ms, makespan: 62, sum_of_costs: 2937, sum_of_loss: 2560
HNode: 71, LNode: 347, solved: 3ms, makespan: 65, sum_of_costs: 3386, sum_of_loss: 2874
HNode: 91, LNode: 448, solved: 3ms, makespan: 86, sum_of_costs: 3112, sum_of_loss: 2705
HNode: 86, LNode: 375, solved: 3ms, makespan: 84, sum_of_costs: 2801, sum_of_loss: 2384
HNode: 116, LNode: 625, solved: 4ms, makespan: 103, sum_of_costs: 3826, sum_of_loss: 3095
HNode: 106, LNode: 481, solved: 3ms, makespan: 101, sum_of_costs: 3769, sum_of_loss: 3119
HNode: 123, LNode: 781, solved: 5ms, makespan: 89, sum_of_costs: 3520, sum_of_loss: 3036
HNode: 57, LNode: 247, solved: 2ms, makespan: 56, sum_of_costs: 3059, sum_of_loss: 2671
HNode: 94, LNode: 420, solved: 3ms, makespan: 93, sum_of_costs: 3276, sum_of_loss: 2780
HNode: 91, LNode: 478, solved: 4ms, makespan: 84, sum_of_costs: 2761, sum_of_loss: 2397
HNode: 88, LNode: 438, solved: 3ms, makespan: 82, sum_of_costs: 3347, sum_of_loss: 2714
HNode: 65, LNode: 305, solved: 2ms, makespan: 62, sum_of_costs: 3039, sum_of_loss: 2668
HNode: 110, LNode: 482, solved: 3ms, makespan: 107, sum_of_costs: 3777, sum_of_loss: 2977
HNode: 73, LNode: 321, solved: 3ms, makespan: 71, sum_of_costs: 3220, sum_of_loss: 2569
HNode: 90, LNode: 399, solved: 3ms, makespan: 86, sum_of_costs: 3195, sum_of_loss: 2796
HNode: 108, LNode: 504, solved: 4ms, makespan: 98, sum_of_costs: 3584, sum_of_loss: 3077
HNode: 88, LNode: 402, solved: 3ms, makespan: 85, sum_of_costs: 3265, sum_of_loss: 2829
HNode: 72, LNode: 342, solved: 3ms, makespan: 68, sum_of_costs: 2962, sum_of_loss: 2481
HNode: 61, LNode: 265, solved: 2ms, makespan: 60, sum_of_costs: 3079, sum_of_loss: 2725
HNode: 123, LNode: 616, solved: 4ms, makespan: 99, sum_of_costs: 3613, sum_of_loss: 3168
HNode: 77, LNode: 342, solved: 3ms, makespan: 76, sum_of_costs: 3084, sum_of_loss: 2549
HNode: 64, LNode: 285, solved: 2ms, makespan: 63, sum_of_costs: 3091, sum_of_loss: 2504
HNode: 88, LNode: 445, solved: 4ms, makespan: 83, sum_of_costs: 3014, sum_of_loss: 2661
HNode: 239, LNode: 2636, solved: 11ms, makespan: 80, sum_of_costs: 2727, sum_of_loss: 2405
HNode: 91, LNode: 402, solved: 3ms, makespan: 84, sum_of_costs: 3200, sum_of_loss: 2720
HNode: 64, LNode: 274, solved: 2ms, makespan: 60, sum_of_costs: 3014, sum_of_loss: 2678
HNode: 171, LNode: 825, solved: 5ms, makespan: 146, sum_of_costs: 4589, sum_of_loss: 3874
HNode: 53, LNode: 229, solved: 2ms, makespan: 52, sum_of_costs: 3044, sum_of_loss: 2664
HNode: 68, LNode: 342, solved: 3ms, makespan: 61, sum_of_costs: 2922, sum_of_loss: 2585
HNode: 169, LNode: 786, solved: 5ms, makespan: 157, sum_of_costs: 4893, sum_of_loss: 3465
HNode: 70, LNode: 326, solved: 3ms, makespan: 66, sum_of_costs: 3376, sum_of_loss: 2890
HNode: 123, LNode: 599, solved: 4ms, makespan: 114, sum_of_costs: 3613, sum_of_loss: 3045
HNode: 78, LNode: 328, solved: 3ms, makespan: 75, sum_of_costs: 2885, sum_of_loss: 2404
HNode: 140, LNode: 747, solved: 4ms, makespan: 125, sum_of_costs: 4060, sum_of_loss: 3379
HNode: 89, LNode: 417, solved: 3ms, makespan: 85, sum_of_costs: 3206, sum_of_loss: 2793
HNode: 69, LNode: 357, solved: 3ms, makespan: 62, sum_of_costs: 2899, sum_of_loss: 2536
HNode: 71, LNode: 343, solved: 3ms, makespan: 65, sum_of_costs: 3018, sum_of_loss: 2760
HNode: 115, LNode: 589, solved: 4ms, makespan: 103, sum_of_costs: 3542, sum_of_loss: 2962
HNode: 82, LNode: 409, solved: 3ms, makespan: 75, sum_of_costs: 3095, sum_of_loss: 2748
HNode: 54, LNode: 243, solved: 3ms, makespan: 53, sum_of_costs: 2986, sum_of_loss: 2580
HNode: 72, LNode: 310, solved: 3ms, makespan: 71, sum_of_costs: 3003, sum_of_loss: 2632
HNode: 60, LNode: 259, solved: 2ms, makespan: 58, sum_of_costs: 2816, sum_of_loss: 2452
HNode: 51, LNode: 227, solved: 2ms, makespan: 50, sum_of_costs: 2699, sum_of_loss: 2424
HNode: 77, LNode: 352, solved: 3ms, makespan: 75, sum_of_costs: 3364, sum_of_loss: 2719
HNode: 85, LNode: 421, solved: 3ms, makespan: 75, sum_of_costs: 3325, sum_of_loss: 2839
HNode: 50, LNode: 225, solved: 2ms, makespan: 49, sum_of_costs: 2802, sum_of_loss: 2503
HNode: 51, LNode: 218, solved: 2ms, makespan: 50, sum_of_costs: 3021, sum_of_loss: 2682
HNode: 74, LNode: 346, solved: 3ms, makespan: 72, sum_of_costs: 3065, sum_of_loss: 2656
HNode: 82, LNode: 376, solved: 3ms, makespan: 78, sum_of_costs: 3212, sum_of_loss: 2796
HNode: 65, LNode: 273, solved: 3ms, makespan: 63, sum_of_costs: 2910, sum_of_loss: 2530
HNode: 79, LNode: 398, solved: 3ms, makespan: 72, sum_of_costs: 3004, sum_of_loss: 2549
HNode: 119, LNode: 608, solved: 4ms, makespan: 109, sum_of_costs: 3617, sum_of_loss: 3150
HNode: 58, LNode: 261, solved: 2ms, makespan: 57, sum_of_costs: 2827, sum_of_loss: 2458
HNode: 67, LNode: 305, solved: 2ms, makespan: 65, sum_of_costs: 2856, sum_of_loss: 2560
HNode: 74, LNode: 355, solved: 3ms, makespan: 71, sum_of_costs: 2978, sum_of_loss: 2598
HNode: 55, LNode: 235, solved: 2ms, makespan: 54, sum_of_costs: 2917, sum_of_loss: 2492
HNode: 130, LNode: 607, solved: 4ms, makespan: 126, sum_of_costs: 4042, sum_of_loss: 3158
HNode: 67, LNode: 307, solved: 2ms, makespan: 65, sum_of_costs: 3170, sum_of_loss: 2697
HNode: 68, LNode: 305, solved: 3ms, makespan: 64, sum_of_costs: 3100, sum_of_loss: 2738
HNode: 74, LNode: 364, solved: 3ms, makespan: 71, sum_of_costs: 3261, sum_of_loss: 2888
HNode: 98, LNode: 454, solved: 4ms, makespan: 94, sum_of_costs: 3302, sum_of_loss: 2869
HNode: 57, LNode: 254, solved: 2ms, makespan: 55, sum_of_costs: 2774, sum_of_loss: 2467
HNode: 62, LNode: 279, solved: 2ms, makespan: 61, sum_of_costs: 3270, sum_of_loss: 2790
HNode: 54, LNode: 235, solved: 2ms, makespan: 53, sum_of_costs: 2933, sum_of_loss: 2531
HNode: 109, LNode: 509, solved: 3ms, makespan: 102, sum_of_costs: 3730, sum_of_loss: 3071
HNode: 101, LNode: 496, solved: 3ms, makespan: 94, sum_of_costs: 3485, sum_of_loss: 2965
HNode: 49, LNode: 212, solved: 2ms, makespan: 48, sum_of_costs: 2649, sum_of_loss: 2328
HNode: 165, LNode: 785, solved: 5ms, makespan: 156, sum_of_costs: 4450, sum_of_loss: 3649
HNode: 60, LNode: 269, solved: 2ms, makespan: 59, sum_of_costs: 3131, sum_of_loss: 2762
HNode: 59, LNode: 246, solved: 2ms, makespan: 58, sum_of_costs: 3201, sum_of_loss: 2776
HNode: 89, LNode: 424, solved: 3ms, makespan: 81, sum_of_costs: 3097, sum_of_loss: 2568
HNode: 118, LNode: 605, solved: 4ms, makespan: 105, sum_of_costs: 3477, sum_of_loss: 2961
HNode: 55, LNode: 244, solved: 2ms, makespan: 54, sum_of_costs: 2728, sum_of_loss: 2418
HNode: 48, LNode: 211, solved: 2ms, makespan: 47, sum_of_costs: 2648, sum_of_loss: 2329
HNode: 105, LNode: 519, solved: 3ms, makespan: 97, sum_of_costs: 3319, sum_of_loss: 2839
HNode: 95, LNode: 421, solved: 3ms, makespan: 89, sum_of_costs: 3011, sum_of_loss: 2682
HNode: 96, LNode: 407, solved: 3ms, makespan: 93, sum_of_costs: 3540, sum_of_loss: 2955
HNode: 79, LNode: 350, solved: 3ms, makespan: 78, sum_of_costs: 3395, sum_of_loss: 2978
HNode: 64, LNode: 287, solved: 2ms, makespan: 63, sum_of_costs: 2606, sum_of_loss: 2359
HNode: 164, LNode: 809, solved: 5ms, makespan: 147, sum_of_costs: 4725, sum_of_loss: 3683
HNode: 66, LNode: 314, solved: 2ms, makespan: 62, sum_of_costs: 2818, sum_of_loss: 2544
HNode: 117, LNode: 505, solved: 4ms, makespan: 111, sum_of_costs: 3735, sum_of_loss: 3259
HNode: 66, LNode: 300, solved: 2ms, makespan: 64, sum_of_costs: 2816, sum_of_loss: 2551
HNode: 79, LNode: 374, solved: 3ms, makespan: 74, sum_of_costs: 3114, sum_of_loss: 2728
HNode: 82, LNode: 384, solved: 3ms, makespan: 79, sum_of_costs: 3236, sum_of_loss: 2889
HNode: 79, LNode: 360, solved: 3ms, makespan: 76, sum_of_costs: 3189, sum_of_loss: 2836
HNode: 95, LNode: 426, solved: 3ms, makespan: 93, sum_of_costs: 3429, sum_of_loss: 2714
HNode: 54, LNode: 234, solved: 2ms, makespan: 53, sum_of_costs: 2967, sum_of_loss: 2574
HNode: 64, LNode: 313, solved: 2ms, makespan: 58, sum_of_costs: 2766, sum_of_loss: 2521
HNode: 55, LNode: 232, solved: 3ms, makespan: 54, sum_of_costs: 2916, sum_of_loss: 2508
HNode: 74, LNode: 353, solved: 2ms, makespan: 72, sum_of_costs: 2938, sum_of_loss: 2655
HNode: 59, LNode: 268, solved: 2ms, makespan: 57, sum_of_costs: 2899, sum_of_loss: 2507
HNode: 65, LNode: 307, solved: 2ms, makespan: 60, sum_of_costs: 2872, sum_of_loss: 2590
HNode: 85, LNode: 400, solved: 3ms, makespan: 82, sum_of_costs: 3078, sum_of_loss: 2585
HNode: 72, LNode: 322, solved: 3ms, makespan: 69, sum_of_costs: 3154, sum_of_loss: 2696
HNode: 109, LNode: 590, solved: 4ms, makespan: 95, sum_of_costs: 3578, sum_of_loss: 3010
HNode: 69, LNode: 335, solved: 2ms, makespan: 64, sum_of_costs: 2932, sum_of_loss: 2599
HNode: 66, LNode: 310, solved: 2ms, makespan: 62, sum_of_costs: 2900, sum_of_loss: 2514
HNode: 115, LNode: 597, solved: 4ms, makespan: 103, sum_of_costs: 3709, sum_of_loss: 2989
HNode: 57, LNode: 253, solved: 2ms, makespan: 56, sum_of_costs: 3019, sum_of_loss: 2589
HNode: 109, LNode: 493, solved: 4ms, makespan: 105, sum_of_costs: 3622, sum_of_loss: 3132
HNode: 70, LNode: 333, solved: 2ms, makespan: 69, sum_of_costs: 3053, sum_of_loss: 2633
HNode: 70, LNode: 326, solved: 2ms, makespan: 68, sum_of_costs: 3032, sum_of_loss: 2582
HNode: 55, LNode: 241, solved: 2ms, makespan: 53, sum_of_costs: 2748, sum_of_loss: 2479
HNode: 50, LNode: 217, solved: 2ms, makespan: 49, sum_of_costs: 2845, sum_of_loss: 2540
HNode: 52, LNode: 230, solved: 2ms, makespan: 51, sum_of_costs: 2777, sum_of_loss: 2574
HNode: 63, LNode: 282, solved: 2ms, makespan: 62, sum_of_costs: 2803, sum_of_loss: 2601
HNode: 100, LNode: 484, solved: 3ms, makespan: 94, sum_of_costs: 3318, sum_of_loss: 2807
HNode: 965, LNode: 13186, solved: 52ms, makespan: 71, sum_of_costs: 3057, sum_of_loss: 2671
HNode: 76, LNode: 377, solved: 3ms, makespan: 68, sum_of_costs: 2801, sum_of_loss: 2474
HNode: 100, LNode: 494, solved: 3ms, makespan: 90, sum_of_costs: 3262, sum_of_loss: 2872
HNode: 137, LNode: 957, solved: 5ms, makespan: 90, sum_of_costs: 3477, sum_of_loss: 2959
HNode: 83, LNode: 413, solved: 3ms, makespan: 72, sum_of_costs: 3134, sum_of_loss: 2659
HNode: 76, LNode: 347, solved: 3ms, makespan: 74, sum_of_costs: 3253, sum_of_loss: 2830
HNode: 58, LNode: 260, solved: 2ms, makespan: 57, sum_of_costs: 2887, sum_of_loss: 2597
HNode: 52, LNode: 228, solved: 2ms, makespan: 51, sum_of_costs: 2975, sum_of_loss: 2567
HNode: 68, LNode: 292, solved: 2ms, makespan: 66, sum_of_costs: 2987, sum_of_loss: 2509
HNode: 116, LNode: 611, solved: 4ms, makespan: 97, sum_of_costs: 3679, sum_of_loss: 2923
HNode: 104, LNode: 492, solved: 3ms, makespan: 99, sum_of_costs: 3818, sum_of_loss: 2991
HNode: 85, LNode: 394, solved: 3ms, makespan: 81, sum_of_costs: 3391, sum_of_loss: 2892
HNode: 85, LNode: 364, solved: 3ms, makespan: 83, sum_of_costs: 3138, sum_of_loss: 2618
HNode: 67, LNode: 288, solved: 2ms, makespan: 65, sum_of_costs: 3011, sum_of_loss: 2633
HNode: 62, LNode: 279, solved: 2ms, makespan: 58, sum_of_costs: 3249, sum_of_loss: 2848
HNode: 107, LNode: 515, solved: 3ms, makespan: 104, sum_of_costs: 3532, sum_of_loss: 2707
HNode: 56, LNode: 255, solved: 2ms, makespan: 55, sum_of_costs: 3090, sum_of_loss: 2733
HNode: 89, LNode: 423, solved: 3ms, makespan: 86, sum_of_costs: 3491, sum_of_loss: 2916
HNode: 51, LNode: 225, solved: 2ms, makespan: 50, sum_of_costs: 2940, sum_of_loss: 2631
HNode: 110, LNode: 517, solved: 4ms, makespan: 103, sum_of_costs: 3763, sum_of_loss: 3226
HNode: 140, LNode: 745, solved: 5ms, makespan: 113, sum_of_costs: 3518, sum_of_loss: 3031
HNode: 68, LNode: 311, solved: 3ms, makespan: 64, sum_of_costs: 3159, sum_of_loss: 2726
HNode: 66, LNode: 359, solved: 3ms, makespan: 57, sum_of_costs: 3310, sum_of_loss: 2880
HNode: 94, LNode: 449, solved: 3ms, makespan: 89, sum_of_costs: 3393, sum_of_loss: 2754
HNode: 63, LNode: 293, solved: 2ms, makespan: 60, sum_of_costs: 2960, sum_of_loss: 2473
HNode: 75, LNode: 348, solved: 3ms, makespan: 72, sum_of_costs: 2938, sum_of_loss: 2549
HNode: 67, LNode: 291, solved: 3ms, makespan: 64, sum_of_costs: 2894, sum_of_loss: 2619
HNode: 51, LNode: 234, solved: 2ms, makespan: 50, sum_of_costs: 2705, sum_of_loss: 2442
HNode: 114, LNode: 546, solved: 4ms, makespan: 112, sum_of_costs: 4162, sum_of_loss: 3086
HNode: 119, LNode: 529, solved: 4ms, makespan: 116, sum_of_costs: 3654, sum_of_loss: 2871
HNode: 55, LNode: 246, solved: 2ms, makespan: 54, sum_of_costs: 2828, sum_of_loss: 2427
HNode: 63, LNode: 278, solved: 2ms, makespan: 61, sum_of_costs: 3009, sum_of_loss: 2642
HNode: 51, LNode: 229, solved: 2ms, makespan: 50, sum_of_costs: 2647, sum_of_loss: 2297
HNode: 54, LNode: 240, solved: 2ms, makespan: 53, sum_of_costs: 3143, sum_of_loss: 2636
HNode: 107, LNode: 520, solved: 3ms, makespan: 100, sum_of_costs: 3260, sum_of_loss: 2731
HNode: 85, LNode: 396, solved: 3ms, makespan: 81, sum_of_costs: 3297, sum_of_loss: 2866
HNode: 101, LNode: 477, solved: 3ms, makespan: 94, sum_of_costs: 3558, sum_of_loss: 2852
HNode: 118, LNode: 513, solved: 4ms, makespan: 114, sum_of_costs: 3515, sum_of_loss: 2912
HNode: 98, LNode: 418, solved: 3ms, makespan: 93, sum_of_costs: 3326, sum_of_loss: 2803
HNode: 71, LNode: 327, solved: 3ms, makespan: 68, sum_of_costs: 3325, sum_of_loss: 2871
HNode: 67, LNode: 349, solved: 3ms, makespan: 57, sum_of_costs: 2956, sum_of_loss: 2670
HNode: 153, LNode: 739, solved: 5ms, makespan: 144, sum_of_costs: 4400, sum_of_loss: 3568
HNode: 94, LNode: 460, solved: 3ms, makespan: 87, sum_of_costs: 3383, sum_of_loss: 2930
HNode: 117, LNode: 526, solved: 4ms, makespan: 107, sum_of_costs: 3518, sum_of_loss: 2889
HNode: 48, LNode: 216, solved: 2ms, makespan: 47, sum_of_costs: 2913, sum_of_loss: 2444
HNode: 333, LNode: 3782, solved: 15ms, makespan: 87, sum_of_costs: 3149, sum_of_loss: 2795
HNode: 123, LNode: 632, solved: 4ms, makespan: 105, sum_of_costs: 3662, sum_of_loss: 3186
HNode: 86, LNode: 428, solved: 3ms, makespan: 78, sum_of_costs: 3148, sum_of_loss: 2661
HNode: 70, LNode: 323, solved: 3ms, makespan: 68, sum_of_costs: 3538, sum_of_loss: 2978
HNode: 67, LNode: 298, solved: 2ms, makespan: 65, sum_of_costs: 3047, sum_of_loss: 2592
HNode: 59, LNode: 266, solved: 2ms, makespan: 58, sum_of_costs: 3199, sum_of_loss: 2741
HNode: 65, LNode: 300, solved: 3ms, makespan: 63, sum_of_costs: 2965, sum_of_loss: 2594
HNode: 96, LNode: 463, solved: 3ms, makespan: 91, sum_of_costs: 3357, sum_of_loss: 2744
HNode: 50, LNode: 219, solved: 2ms, makespan: 49, sum_of_costs: 2933, sum_of_loss: 2548
HNode: 104, LNode: 543, solved: 3ms, makespan: 93, sum_of_costs: 3317, sum_of_loss: 2941
HNode: 645, LNode: 8930, solved: 34ms, makespan: 126, sum_of_costs: 4285, sum_of_loss: 3469
