HNode,LNode,Time,Makespan,SOC,SOL
HNode: 40, LNode: 179, solved: 1ms, makespan: 39, sum_of_costs: 1287, sum_of_loss: 1209
HNode: 50, LNode: 230, solved: 1ms, makespan: 49, sum_of_costs: 1313, sum_of_loss: 1241
HNode: 49, LNode: 227, solved: 1ms, makespan: 48, sum_of_costs: 1283, sum_of_loss: 1196
HNode: 49, LNode: 232, solved: 1ms, makespan: 48, sum_of_costs: 1221, sum_of_loss: 1138
HNode: 45, LNode: 211, solved: 1ms, makespan: 44, sum_of_costs: 1348, sum_of_loss: 1297
HNode: 57, LNode: 256, solved: 1ms, makespan: 56, sum_of_costs: 1414, sum_of_loss: 1248
HNode: 48, LNode: 222, solved: 1ms, makespan: 47, sum_of_costs: 1376, sum_of_loss: 1232
HNode: 50, LNode: 232, solved: 1ms, makespan: 49, sum_of_costs: 1249, sum_of_loss: 1104
HNode: 42, LNode: 196, solved: 1ms, makespan: 41, sum_of_costs: 1229, sum_of_loss: 1127
HNode: 48, LNode: 214, solved: 1ms, makespan: 47, sum_of_costs: 1414, sum_of_loss: 1308
HNode: 54, LNode: 242, solved: 1ms, makespan: 53, sum_of_costs: 1288, sum_of_loss: 1121
HNode: 48, LNode: 213, solved: 1ms, makespan: 47, sum_of_costs: 1391, sum_of_loss: 1292
HNode: 49, LNode: 226, solved: 1ms, makespan: 48, sum_of_costs: 1286, sum_of_loss: 1129
HNode: 51, LNode: 223, solved: 1ms, makespan: 50, sum_of_costs: 1169, sum_of_loss: 1090
HNode: 50, LNode: 229, solved: 1ms, makespan: 49, sum_of_costs: 1374, sum_of_loss: 1286
HNode: 51, LNode: 233, solved: 1ms, makespan: 50, sum_of_costs: 1384, sum_of_loss: 1216
HNode: 52, LNode: 237, solved: 1ms, makespan: 51, sum_of_costs: 1318, sum_of_loss: 1251
HNode: 49, LNode: 212, solved: 1ms, makespan: 48, sum_of_costs: 1212, sum_of_loss: 1128
HNode: 49, LNode: 219, solved: 1ms, makespan: 48, sum_of_costs: 1310, sum_of_loss: 1221
HNode: 57, LNode: 259, solved: 1ms, makespan: 56, sum_of_costs: 1203, sum_of_loss: 1082
HNode: 46, LNode: 214, solved: 1ms, makespan: 45, sum_of_costs: 1216, sum_of_loss: 1152
HNode: 42, LNode: 185, solved: 1ms, makespan: 41, sum_of_costs: 1219, sum_of_loss: 1094
HNode: 51, LNode: 226, solved: 1ms, makespan: 50, sum_of_costs: 1225, sum_of_loss: 1131
HNode: 45, LNode: 205, solved: 1ms, makespan: 44, sum_of_costs: 1154, sum_of_loss: 1120
HNode: 43, LNode: 182, solved: 1ms, makespan: 42, sum_of_costs: 1253, sum_of_loss: 1115
HNode: 61, LNode: 282, solved: 1ms, makespan: 59, sum_of_costs: 1225, sum_of_loss: 1105
HNode: 51, LNode: 235, solved: 1ms, makespan: 50, sum_of_costs: 1250, sum_of_loss: 1173
HNode: 42, LNode: 196, solved: 1ms, makespan: 41, sum_of_costs: 1191, sum_of_loss: 1134
HNode: 55, LNode: 251, solved: 1ms, makespan: 54, sum_of_costs: 1239, sum_of_loss: 1171
HNode: 45, LNode: 213, solved: 1ms, makespan: 44, sum_of_costs: 1253, sum_of_loss: 1183
HNode: 52, LNode: 243, solved: 1ms, makespan: 51, sum_of_costs: 1399, sum_of_loss: 1258
HNode: 50, LNode: 221, solved: 1ms, makespan: 49, sum_of_costs: 1358, sum_of_loss: 1173
HNode: 58, LNode: 274, solved: 1ms, makespan: 53, sum_of_costs: 1307, sum_of_loss: 1190
HNode: 52, LNode: 237, solved: 1ms, makespan: 51, sum_of_costs: 1249, sum_of_loss: 1185
HNode: 54, LNode: 248, solved: 1ms, makespan: 53, sum_of_costs: 1366, sum_of_loss: 1248
HNode: 47, LNode: 211, solved: 1ms, makespan: 46, sum_of_costs: 1140, sum_of_loss: 1074
HNode: 42, LNode: 180, solved: 1ms, makespan: 41, sum_of_costs: 1154, sum_of_loss: 1077
HNode: 48, LNode: 211, solved: 1ms, makespan: 47, sum_of_costs: 1217, sum_of_loss: 1078
HNode: 41, LNode: 186, solved: 1ms, makespan: 40, sum_of_costs: 1103, sum_of_loss: 1045
HNode: 50, LNode: 228, solved: 1ms, makespan: 49, sum_of_costs: 1149, sum_of_loss: 1104
HNode: 49, LNode: 217, solved: 1ms, makespan: 48, sum_of_costs: 1430, sum_of_loss: 1370
HNode: 49, LNode: 211, solved: 1ms, makespan: 48, sum_of_costs: 1350, sum_of_loss: 1278
